Customer ID,last_date,recency,frequency,average_invoice_value,rec_rank,rank_freq,rank_monet,rece_tile,freq_tile,mone_tile,category
17756,2010-11-29,375,3,242.91666666666666,3942,205,3004,2,1,2,2_1_2
14953,2011-11-14,25,4,242.83,1326,203,3005,1,1,2,1_1_2
16835,2011-08-03,128,6,242.77666666666667,2862,199,3006,2,1,2,2_1_2
16999,2011-11-16,23,2,242.41000000000003,1231,191,3007,1,1,2,1_1_2
18006,2011-11-16,23,4,242.3775,1232,180,3008,1,1,2,1_1_2
17374,2011-05-05,218,3,242.37,3344,167,3009,2,1,2,2_1_2
16447,2011-07-27,135,3,242.36666666666667,2907,154,3010,2,1,2,2_1_2
16215,2011-09-20,80,1,242.35,2510,153,3011,1,1,2,1_1_2
13649,2011-03-28,256,6,242.28,3509,125,3012,2,1,2,2_1_2
17259,2011-07-14,148,6,242.065,2966,115,3013,2,1,2,2_1_2
17009,2010-06-06,551,1,242.06,4870,111,3014,2,1,2,2_1_2
15916,2011-11-23,16,13,241.94153846153844,925,95,3015,1,1,2,1_1_2
13445,2010-03-23,626,1,241.9,5090,94,3016,2,1,2,2_1_2
15561,2011-11-28,11,8,241.79874999999998,730,92,3017,1,1,2,1_1_2
14657,2011-11-22,17,6,241.69833333333332,979,87,3018,1,1,2,1_1_2
15776,2011-07-29,133,1,241.62,2892,75,3019,2,1,2,2_1_2
17965,2011-11-02,37,29,241.60862068965517,1690,67,3020,1,1,2,1_1_2
13729,2010-09-30,435,3,241.57666666666665,4479,49,3021,2,1,2,2_1_2
15527,2011-11-21,18,23,241.51695652173913,1031,43,3022,1,1,2,1_1_2
14774,2010-06-29,528,1,241.45,4790,32,3023,2,1,2,2_1_2
16603,2011-09-26,74,2,241.235,2423,29,3024,1,1,2,1_1_2
14523,2011-08-23,108,1,241.09,2746,14,3025,2,1,2,2_1_2
16508,2010-03-19,630,1,240.95,5100,9,3026,2,1,2,2_1_2
15174,2011-01-21,322,2,240.73000000000002,3770,2,3027,2,1,2,2_1_2
13674,2010-10-03,432,1,240.68,4455,1,3028,2,1,2,2_1_2
15286,2011-10-21,49,1,240.55,1927,5339,3029,1,2,2,1_2_2
15336,2010-11-03,401,1,240.5,4202,5330,3030,2,2,2,2_2_2
14898,2011-11-16,23,14,240.425,1233,5323,3031,1,2,2,1_2_2
17734,2011-10-17,53,6,240.38666666666666,2041,5299,3032,1,2,2,1_2_2
18106,2011-01-14,329,6,240.17666666666665,3787,5288,3033,2,2,2,2_2_2
14446,2011-12-09,0,5,240.056,24,5281,3034,1,2,2,1_2_2
15181,2011-10-04,66,5,240.04,2291,5277,3035,1,2,2,1_2_2
15551,2011-11-03,36,7,239.97285714285715,1659,5275,3036,1,2,2,1_2_2
16023,2011-10-24,46,3,239.93666666666667,1897,5261,3037,1,2,2,1_2_2
15931,2010-10-07,428,1,239.9,4415,5260,3038,2,2,2,2_2_2
16518,2011-10-09,61,4,239.8425,2188,5255,3039,1,2,2,1_2_2
15426,2011-11-20,19,9,239.59444444444443,1082,5248,3040,1,2,2,1_2_2
13570,2011-04-10,243,1,239.49,3447,5246,3041,2,2,2,2_2_2
13789,2010-11-16,388,1,239.45999999999998,4080,5231,3042,2,2,2,2_2_2
17921,2011-10-06,64,10,239.436,2243,5224,3043,1,2,2,1_2_2
17684,2011-10-27,43,1,239.41,1817,5218,3044,1,2,2,1_2_2
14410,2011-09-08,92,11,239.26363636363638,2628,5210,3045,1,2,2,1_2_2
17981,2010-10-25,410,1,239.12,4268,5209,3046,2,2,2,2_2_2
13531,2011-05-18,205,6,238.845,3277,5201,3047,2,2,2,2_2_2
17470,2011-10-26,44,11,238.77,1840,5194,3048,1,2,2,1_2_2
15835,2011-10-26,44,4,238.5225,1841,5190,3049,1,2,2,1_2_2
14684,2011-11-14,25,6,238.33833333333334,1327,5179,3050,1,2,2,1_2_2
13199,2011-12-06,3,67,238.27179104477614,263,5177,3051,1,2,2,1_2_2
13882,2011-12-07,2,5,238.226,180,5175,3052,1,2,2,1_2_2
15277,2011-10-24,46,2,238.17,1898,5174,3053,1,2,2,1_2_2
16280,2009-12-14,725,1,238.05,5291,5171,3054,2,2,2,2_2_2
14534,2011-12-07,2,26,237.98692307692306,181,5166,3055,1,2,2,1_2_2
14982,2010-05-16,572,1,237.78,4924,5165,3056,2,2,2,2_2_2
15573,2011-11-08,31,5,237.684,1537,5164,3057,1,2,2,1_2_2
18181,2011-11-15,24,5,237.668,1282,5162,3058,1,2,2,1_2_2
17877,2011-06-22,170,1,237.60999999999999,3083,5159,3059,2,2,2,2_2_2
18221,2011-11-17,22,6,237.49,1183,5155,3060,1,2,2,1_2_2
14586,2011-03-08,276,1,237.36,3609,5148,3061,2,2,2,2_2_2
14470,2011-11-28,11,3,237.34666666666666,731,5137,3062,1,2,2,1_2_2
14730,2011-12-08,1,8,237.19625,95,5134,3063,1,2,2,1_2_2
15457,2011-03-22,262,1,237.07,3536,5128,3064,2,2,2,2_2_2
17090,2011-12-05,4,13,236.93692307692308,344,5125,3065,1,2,2,1_2_2
16136,2011-10-11,59,4,236.7,2143,5124,3066,1,2,2,1_2_2
16146,2011-07-05,157,4,236.595,3020,5114,3067,2,2,2,2_2_2
16005,2011-11-27,12,10,236.549,767,5105,3068,1,2,2,1_2_2
13103,2011-10-31,39,3,236.54666666666668,1737,5102,3069,1,2,2,1_2_2
13057,2010-06-27,530,3,236.53,4799,5099,3070,2,2,2,2_2_2
13194,2011-07-27,135,2,236.39,2908,5097,3071,2,2,2,2_2_2
16173,2011-11-24,15,6,236.38666666666668,860,5096,3072,1,2,2,1_2_2
18217,2011-11-10,29,4,236.26000000000002,1446,5094,3073,1,2,2,1_2_2
14975,2011-10-13,57,2,236.195,2095,5091,3074,1,2,2,1_2_2
13088,2010-10-18,417,1,236.11,4327,5089,3075,2,2,2,2_2_2
16026,2011-10-27,43,1,236.09,1818,5085,3076,1,2,2,1_2_2
13161,2011-01-30,313,2,236.065,3745,5082,3077,2,2,2,2_2_2
18277,2011-10-12,58,5,236.01000000000002,2120,5074,3078,1,2,2,1_2_2
16996,2011-11-09,30,9,235.95666666666668,1491,5070,3079,1,2,2,1_2_2
16693,2011-10-02,68,5,235.896,2317,5068,3080,1,2,2,1_2_2
17093,2010-04-26,592,1,235.88,4986,5067,3081,2,2,2,2_2_2
17872,2010-11-23,381,1,235.87,4008,5064,3082,2,2,2,2_2_2
16046,2010-05-26,562,1,235.78,4897,5051,3083,2,2,2,2_2_2
14237,2010-12-01,373,2,235.57,3911,5049,3084,2,2,2,2_2_2
16172,2011-09-05,95,8,235.56875,2660,5048,3085,1,2,2,1_2_2
14472,2011-08-28,103,9,235.41333333333333,2705,5040,3086,2,2,2,2_2_2
13066,2011-11-15,24,2,235.4,1283,5035,3087,1,2,2,1_2_2
15963,2011-11-20,19,2,235.38,1083,5029,3088,1,2,2,1_2_2
16882,2011-10-04,66,3,235.04,2292,5026,3089,1,2,2,1_2_2
17545,2011-10-27,43,6,234.97666666666666,1819,5022,3090,1,2,2,1_2_2
16015,2011-12-06,3,3,234.85,264,5020,3091,1,2,2,1_2_2
17527,2011-10-17,53,4,234.8425,2042,5018,3092,1,2,2,1_2_2
14058,2010-09-03,462,2,234.59500000000003,4582,5013,3093,2,2,2,2_2_2
14369,2010-03-07,642,2,234.565,5132,5012,3094,2,2,2,2_2_2
13114,2009-12-09,730,1,234.38,5311,5008,3095,2,2,2,2_2_2
17060,2011-03-18,266,1,234.24,3561,5005,3096,2,2,2,2_2_2
13755,2011-12-06,3,9,234.2288888888889,265,5002,3097,1,2,2,1_2_2
13009,2010-02-05,672,1,234,5210,4996,3099,2,2,2,2_2_2
16997,2011-02-24,288,3,234,3656,4992,3098,2,2,2,2_2_2
16926,2010-12-03,371,5,233.922,3885,4991,3100,2,2,2,2_2_2
17294,2010-02-08,669,2,233.89499999999998,5204,4981,3101,2,2,2,2_2_2
17187,2011-04-27,226,2,233.855,3376,4979,3102,2,2,2,2_2_2
14029,2011-10-07,63,2,233.82999999999998,2212,4969,3103,1,2,2,1_2_2
13348,2011-10-06,64,1,233.76,2244,4968,3104,1,2,2,1_2_2
12958,2010-11-04,400,2,233.67,4188,4956,3105,2,2,2,2_2_2
14153,2010-08-13,483,1,233.4,4664,4955,3106,2,2,2,2_2_2
12826,2011-12-07,2,12,233.39583333333334,182,4950,3107,1,2,2,1_2_2
15434,2011-12-01,8,11,233.36909090909091,537,4948,3108,1,2,2,1_2_2
15294,2010-10-25,410,1,233.35,4269,4945,3109,2,2,2,2_2_2
14052,2011-11-20,19,2,233.33,1084,4944,3110,1,2,2,1_2_2
17897,2011-06-20,172,9,233.3211111111111,3097,4942,3111,2,2,2,2_2_2
13557,2011-11-11,28,13,233.25076923076924,1405,4941,3112,1,2,2,1_2_2
16302,2011-08-05,126,1,233.22,2845,4939,3113,2,2,2,2_2_2
16661,2010-06-17,540,4,233.19,4823,4915,3114,2,2,2,2_2_2
14148,2011-04-20,233,2,233.145,3391,4907,3115,2,2,2,2_2_2
13542,2010-11-28,376,17,232.91117647058823,3950,4901,3116,2,2,2,2_2_2
17055,2010-09-20,445,1,232.85,4527,4899,3117,2,2,2,2_2_2
13248,2011-08-07,124,2,232.83999999999997,2836,4895,3118,2,2,2,2_2_2
13554,2010-11-24,380,7,232.7642857142857,3991,4890,3119,2,2,2,2_2_2
15723,2010-12-10,364,4,232.675,3852,4881,3120,2,2,2,2_2_2
17530,2011-12-08,1,12,232.64083333333332,96,4879,3121,1,2,2,1_2_2
13678,2011-07-11,151,1,232.6,2981,4875,3122,2,2,2,2_2_2
18213,2011-04-17,236,1,232.48000000000002,3411,4859,3123,2,2,2,2_2_2
16415,2011-10-26,44,3,232.25333333333333,1842,4853,3124,1,2,2,1_2_2
17552,2011-10-10,60,12,232.23083333333332,2170,4844,3125,1,2,2,1_2_2
16043,2011-11-02,37,8,232.07375000000002,1691,4842,3126,1,2,2,1_2_2
13608,2010-06-17,540,1,232.05,4824,4839,3127,2,2,2,2_2_2
15349,2011-07-04,158,2,231.95499999999998,3025,4833,3128,2,2,2,2_2_2
16408,2010-04-27,591,1,231.93,4981,4830,3129,2,2,2,2_2_2
17151,2009-12-04,735,1,231.90000000000003,5334,4813,3130,2,2,2,2_2_2
13499,2011-11-22,17,5,231.822,980,4812,3131,1,2,2,1_2_2
17136,2010-02-15,662,1,231.68,5181,4806,3132,2,2,2,2_2_2
17040,2011-07-25,137,2,231.625,2912,4801,3133,2,2,2,2_2_2
17964,2011-11-08,31,2,231.605,1538,4795,3134,1,2,2,1_2_2
15422,2011-01-20,323,7,231.4242857142857,3774,4793,3135,2,2,2,2_2_2
18279,2010-07-08,519,1,231.33999999999997,4769,4773,3136,2,2,2,2_2_2
14331,2011-08-07,124,2,231.33,2837,4769,3137,2,2,2,2_2_2
15487,2010-01-29,679,1,231.32,5227,4757,3138,2,2,2,2_2_2
15053,2011-12-05,4,3,231.31666666666666,345,4753,3139,1,2,2,1_2_2
14954,2011-11-27,12,2,231.06,768,4749,3140,1,2,2,1_2_2
17127,2010-10-07,428,5,231.00600000000003,4416,4740,3141,2,2,2,2_2_2
13462,2011-04-01,252,5,230.76999999999998,3484,4738,3142,2,2,2,2_2_2
17198,2011-11-16,23,3,230.74,1234,4737,3143,1,2,2,1_2_2
17472,2011-06-01,191,4,230.5875,3207,4730,3144,2,2,2,2_2_2
17125,2011-10-20,50,1,230.5,1957,4726,3145,1,2,2,1_2_2
17984,2011-07-17,145,5,230.438,2954,4724,3146,2,2,2,2_2_2
14605,2010-11-30,374,4,230.39,3923,4720,3147,2,2,2,2_2_2
15540,2011-11-28,11,2,230.34,732,4705,3148,1,2,2,1_2_2
16393,2011-12-07,2,23,230.3378260869565,183,4693,3149,1,2,2,1_2_2
14272,2011-09-27,73,4,230.2025,2402,4691,3150,1,2,2,1_2_2
14880,2011-09-23,77,3,230.19666666666666,2463,4685,3151,1,2,2,1_2_2
18197,2010-05-13,575,1,230.1,4928,4680,3152,2,2,2,2_2_2
16310,2010-10-21,414,2,230.04,4302,4679,3153,2,2,2,2_2_2
13821,2011-07-18,144,6,229.84666666666666,2951,4677,3154,2,2,2,2_2_2
17111,2011-10-23,47,2,229.79000000000002,1910,4667,3155,1,2,2,1_2_2
14017,2010-05-17,571,1,229.75,4920,4665,3156,2,2,2,2_2_2
13748,2011-09-05,95,9,229.3722222222222,2661,4656,3157,1,2,2,1_2_2
15528,2011-03-30,254,1,229.33,3499,4652,3158,2,2,2,2_2_2
15707,2011-11-04,35,4,229.245,1634,4648,3159,1,2,2,1_2_2
16987,2011-12-06,3,11,229.21818181818182,266,4647,3160,1,2,2,1_2_2
17743,2010-09-17,448,1,229.2,4537,4643,3161,2,2,2,2_2_2
13059,2011-04-04,249,10,229.177,3478,4642,3162,2,2,2,2_2_2
17238,2011-12-07,2,32,229.1146875,184,4639,3163,1,2,2,1_2_2
15273,2010-04-19,599,1,228.96,5016,4637,3165,2,2,2,2_2_2
17347,2011-09-14,86,1,228.96,2569,4631,3164,1,2,2,1_2_2
14599,2010-11-14,390,2,228.945,4097,4627,3166,2,2,2,2_2_2
13146,2011-11-13,26,1,228.91,1368,4623,3167,1,2,2,1_2_2
14011,2010-08-16,480,2,228.90999999999997,4656,4608,3168,2,2,2,2_2_2
15121,2011-10-20,50,2,228.85999999999999,1958,4595,3169,1,2,2,1_2_2
14434,2011-11-18,21,6,228.8,1131,4593,3170,1,2,2,1_2_2
14141,2011-12-07,2,4,228.78250000000003,185,4589,3171,1,2,2,1_2_2
16824,2011-11-24,15,3,228.74666666666667,861,4587,3172,1,2,2,1_2_2
17344,2011-10-24,46,2,228.68,1899,4563,3173,1,2,2,1_2_2
14585,2011-10-20,50,5,228.654,1959,4562,3175,1,2,2,1_2_2
17770,2011-05-25,198,5,228.654,3241,4554,3174,2,2,2,2_2_2
14178,2011-12-01,8,7,228.60857142857142,538,4552,3176,1,2,2,1_2_2
17908,2010-12-01,373,5,228.494,3912,4549,3177,2,2,2,2_2_2
13155,2011-11-06,33,6,228.41333333333333,1600,4547,3178,1,2,2,1_2_2
14549,2011-02-01,311,4,228.4,3731,4541,3179,2,2,2,2_2_2
17066,2009-12-13,726,1,228.34,5301,4529,3180,2,2,2,2_2_2
16607,2011-11-22,17,25,228.2748,981,4522,3181,1,2,2,1_2_2
14896,2011-05-19,204,8,228.25,3271,4506,3182,2,2,2,2_2_2
16039,2010-10-12,423,2,228.20000000000002,4379,4505,3183,2,2,2,2_2_2
14296,2010-10-14,421,2,228.2,4359,4501,3184,2,2,2,2_2_2
16235,2011-10-30,40,9,228.19,1765,4496,3185,1,2,2,1_2_2
14715,2011-11-15,24,8,228.18125,1284,4485,3186,1,2,2,1_2_2
13585,2010-06-27,530,3,228.18,4800,4484,3187,2,2,2,2_2_2
14458,2010-11-24,380,1,228.07,3992,4481,3188,2,2,2,2_2_2
17241,2010-11-19,385,12,228.05333333333334,4047,4477,3189,2,2,2,2_2_2
16760,2010-10-05,430,1,228,4436,4472,3190,2,2,2,2_2_2
15207,2010-10-19,416,3,227.97333333333333,4316,4467,3191,2,2,2,2_2_2
14133,2011-08-02,129,4,227.785,2871,4465,3192,2,2,2,2_2_2
15582,2011-11-15,24,3,227.63666666666668,1285,4462,3193,1,2,2,1_2_2
16765,2011-02-18,294,2,227.375,3672,4460,3194,2,2,2,2_2_2
17868,2010-11-18,386,1,227.15,4061,4457,3195,2,2,2,2_2_2
17302,2011-11-25,14,5,227.126,812,4455,3196,1,2,2,1_2_2
16740,2010-11-09,395,1,226.91,4147,4449,3197,2,2,2,2_2_2
15973,2010-12-08,366,3,226.87333333333333,3866,4439,3198,2,2,2,2_2_2
17289,2011-11-08,31,9,226.86666666666667,1539,4438,3199,1,2,2,1_2_2
18158,2011-11-30,9,2,226.7,602,4433,3200,1,2,2,1_2_2
15022,2011-11-28,11,5,226.688,733,4431,3201,1,2,2,1_2_2
16880,2011-11-09,30,8,226.65125,1492,4430,3202,1,2,2,1_2_2
18077,2011-12-01,8,18,226.59944444444443,539,4428,3203,1,2,2,1_2_2
14714,2011-11-15,24,4,226.56,1286,4427,3204,1,2,2,1_2_2
14718,2010-10-25,410,1,226.42,4270,4423,3205,2,2,2,2_2_2
16799,2010-10-03,432,2,226.39,4456,4416,3206,2,2,2,2_2_2
17150,2010-11-28,376,6,226.32500000000002,3951,4412,3207,2,2,2,2_2_2
13255,2011-11-30,9,3,226.25333333333333,603,4411,3208,1,2,2,1_2_2
17262,2011-10-18,52,11,226.2509090909091,2015,4403,3209,1,2,2,1_2_2
17377,2011-11-16,23,78,226.20858974358976,1235,4399,3210,1,2,2,1_2_2
17746,2011-04-13,240,4,226.04500000000002,3430,4390,3211,2,2,2,2_2_2
13305,2011-12-05,4,16,226.025625,346,4384,3212,1,2,2,1_2_2
17993,2010-04-01,617,1,225.99,5055,4377,3213,2,2,2,2_2_2
15716,2011-07-17,145,11,225.93272727272728,2955,4363,3214,2,2,2,2_2_2
13698,2010-04-22,596,2,225.865,5005,4362,3215,2,2,2,2_2_2
17915,2010-06-06,551,1,225.78,4871,4355,3216,2,2,2,2_2_2
13202,2010-11-10,394,7,225.75714285714287,4130,4351,3217,2,2,2,2_2_2
13752,2011-08-07,124,7,225.69000000000003,2838,4348,3218,2,2,2,2_2_2
16601,2011-10-30,40,3,225.66666666666666,1766,4343,3219,1,2,2,1_2_2
16916,2011-11-16,23,4,225.505,1236,4338,3220,1,2,2,1_2_2
15969,2011-12-07,2,5,225.41,186,4334,3221,1,2,2,1_2_2
16622,2010-06-14,543,1,225.4,4837,4329,3222,2,2,2,2_2_2
15164,2011-10-02,68,9,225.34555555555556,2318,4328,3223,1,2,2,1_2_2
12942,2011-07-31,131,3,225.2,2883,4326,3224,2,2,2,2_2_2
16587,2011-04-21,232,1,225.15,3385,4321,3225,2,2,2,2_2_2
14357,2011-10-27,43,1,225.12,1820,4320,3226,1,2,2,1_2_2
14651,2011-10-03,67,9,225.05777777777777,2310,4319,3227,1,2,2,1_2_2
13167,2011-11-21,18,5,225.03,1032,4318,3228,1,2,2,1_2_2
13951,2011-06-16,176,3,224.81666666666666,3121,4316,3229,2,2,2,2_2_2
15126,2010-06-21,536,2,224.745,4810,4310,3230,2,2,2,2_2_2
16099,2011-10-20,50,7,224.74285714285716,1960,4308,3231,1,2,2,1_2_2
15418,2010-10-10,425,2,224.71,4396,4305,3232,2,2,2,2_2_2
17823,2010-10-14,421,2,224.625,4360,4302,3233,2,2,2,2_2_2
16346,2010-11-19,385,1,224.51,4048,4300,3234,2,2,2,2_2_2
16221,2011-11-03,36,9,224.43555555555557,1660,4297,3235,1,2,2,1_2_2
17288,2011-11-30,9,11,224.40272727272728,604,4293,3236,1,2,2,1_2_2
16648,2011-10-28,42,3,224.26666666666665,1794,4281,3237,1,2,2,1_2_2
13539,2011-09-15,85,7,224.1942857142857,2560,4264,3238,1,2,2,1_2_2
15175,2011-09-29,71,1,224.14,2356,4263,3239,1,2,2,1_2_2
16197,2010-08-27,469,9,224.07888888888888,4614,4253,3240,2,2,2,2_2_2
17126,2011-07-10,152,9,224.04777777777778,2986,4235,3241,2,2,2,2_2_2
12914,2010-11-04,400,1,223.98,4189,4230,3242,2,2,2,2_2_2
16753,2011-10-12,58,1,223.92000000000002,2121,4217,3243,1,2,2,1_2_2
14928,2010-03-22,627,1,223.91000000000003,5094,4216,3244,2,2,2,2_2_2
17011,2011-11-09,30,3,223.89999999999998,1493,4207,3245,1,2,2,1_2_2
16354,2011-10-07,63,5,223.892,2213,4204,3246,1,2,2,1_2_2
16562,2010-08-20,476,1,223.85999999999999,4640,4201,3247,2,2,2,2_2_2
13926,2011-11-16,23,1,223.85000000000002,1237,4187,3248,1,2,2,1_2_2
14780,2011-10-16,54,2,223.84,2060,4185,3249,1,2,2,1_2_2
14524,2011-11-08,31,13,223.8353846153846,1540,4179,3250,1,2,2,1_2_2
15562,2010-12-23,351,3,223.81,3816,4156,3251,2,2,2,2_2_2
17075,2011-11-22,17,10,223.663,982,4155,3252,1,2,2,1_2_2
13693,2010-11-30,374,9,223.53555555555556,3924,4154,3253,2,2,2,2_2_2
16076,2011-12-06,3,10,223.47299999999998,267,4147,3254,1,2,2,1_2_2
17418,2011-10-28,42,3,223.35333333333332,1795,4143,3255,1,2,2,1_2_2
14527,2011-12-07,2,122,223.3350819672131,187,4141,3256,1,2,2,1_2_2
17315,2011-12-08,1,43,223.2460465116279,97,4138,3257,1,2,2,1_2_2
14080,2011-11-07,32,5,223.136,1567,4134,3258,1,2,2,1_2_2
13939,2011-11-16,23,7,222.99428571428572,1238,4132,3259,1,2,2,1_2_2
18131,2010-03-18,631,1,222.95999999999998,5104,4129,3260,2,2,2,2_2_2
13741,2011-09-29,71,3,222.81,2357,4126,3261,1,2,2,1_2_2
16434,2011-11-10,29,12,222.8075,1447,4118,3262,1,2,2,1_2_2
16361,2011-11-30,9,4,222.8025,605,4114,3263,1,2,2,1_2_2
16904,2011-12-05,4,21,222.63619047619048,347,4110,3264,1,2,2,1_2_2
14010,2010-05-23,565,2,222.575,4910,4109,3265,2,2,2,2_2_2
15525,2011-12-07,2,4,222.555,188,4108,3266,1,2,2,1_2_2
12919,2011-12-01,8,6,222.53166666666667,540,4094,3267,1,2,2,1_2_2
18134,2010-04-20,598,2,222.5,5012,4092,3268,2,2,2,2_2_2
13263,2011-12-08,1,39,222.46666666666667,98,4090,3269,1,2,2,1_2_2
15024,2011-11-30,9,16,222.461875,606,4081,3270,1,2,2,1_2_2
12887,2010-11-21,383,1,222.4,4036,4067,3271,2,2,2,2_2_2
16139,2011-11-21,18,5,222.23000000000002,1033,4059,3272,1,2,2,1_2_2
14813,2010-12-05,369,4,222.22750000000002,3883,4056,3273,2,2,2,2_2_2
14596,2010-03-23,626,1,222.22,5091,4038,3274,2,2,2,2_2_2
18123,2011-11-15,24,3,222.2133333333333,1287,4035,3275,1,2,2,1_2_2
18149,2011-10-20,50,7,221.9942857142857,1961,4032,3276,1,2,2,1_2_2
15788,2010-07-19,508,1,221.83,4740,4025,3277,2,2,2,2_2_2
14445,2010-09-10,455,1,221.65,4561,4022,3278,2,2,2,2_2_2
15900,2011-11-16,23,4,221.64249999999998,1239,4015,3279,1,2,2,1_2_2
15031,2011-12-05,4,14,221.63857142857142,348,4014,3280,1,2,2,1_2_2
17261,2010-07-18,509,1,221.59,4744,4008,3281,2,2,2,2_2_2
16424,2011-06-01,191,2,221.53,3208,4001,3283,2,2,2,2_2_2
17087,2009-12-02,737,1,221.53,5343,3992,3282,2,2,2,2_2_2
15643,2011-06-01,191,3,221.33333333333334,3209,3986,3284,2,2,2,2_2_2
14720,2011-12-04,5,3,221.27,404,3984,3285,1,2,2,1_2_2
14102,2011-12-04,5,5,221.176,405,3949,3286,1,2,2,1_2_2
14996,2010-08-15,481,2,221.145,4661,3942,3287,2,2,2,2_2_2
16679,2010-12-08,366,3,221.10333333333335,3867,3937,3288,2,2,2,2_2_2
13419,2011-10-07,63,1,221.06,2214,3934,3289,1,2,2,1_2_2
17708,2011-06-05,187,4,221.04500000000002,3185,3926,3290,2,2,2,2_2_2
17699,2010-08-20,476,2,221,4641,3909,3291,2,2,2,2_2_2
14502,2011-11-20,19,11,220.89363636363635,1085,3907,3292,1,2,2,1_2_2
17293,2011-12-01,8,17,220.62529411764706,541,3895,3293,1,2,2,1_2_2
16482,2011-11-24,15,1,220.62,862,3893,3294,1,2,2,1_2_2
13534,2011-12-07,2,35,220.59714285714287,189,3891,3295,1,2,2,1_2_2
16895,2011-10-06,64,5,220.58,2245,3876,3296,1,2,2,1_2_2
13648,2010-11-04,400,8,220.5025,4190,3871,3297,2,2,2,2_2_2
14425,2010-10-01,434,3,220.46333333333334,4467,3868,3298,2,2,2,2_2_2
13717,2011-11-07,32,8,220.4125,1568,3867,3299,1,2,2,1_2_2
18132,2010-07-23,504,1,220.13,4727,3858,3300,2,2,2,2_2_2
18114,2011-02-22,290,1,220.1,3665,3857,3301,2,2,2,2_2_2
16014,2011-11-02,37,5,220.056,1692,3854,3302,1,2,2,1_2_2
13954,2011-12-08,1,2,219.95999999999998,99,3840,3303,1,2,2,1_2_2
13454,2010-03-08,641,1,219.87,5126,3839,3304,2,2,2,2_2_2
17643,2010-12-01,373,2,219.85000000000002,3913,3826,3305,2,2,2,2_2_2
16968,2011-12-05,4,2,219.715,349,3825,3306,1,2,2,1_2_2
16470,2011-10-19,51,11,219.71363636363637,1989,3820,3307,1,2,2,1_2_2
14702,2011-12-08,1,29,219.61310344827587,100,3814,3308,1,2,2,1_2_2
17718,2011-04-21,232,2,219.58999999999997,3386,3813,3309,2,2,2,2_2_2
13208,2011-10-12,58,9,219.5888888888889,2122,3809,3310,1,2,2,1_2_2
13432,2010-05-17,571,2,219.55,4921,3808,3311,2,2,2,2_2_2
13964,2010-11-17,387,2,219.45,4071,3806,3312,2,2,2,2_2_2
12843,2011-10-05,65,30,219.44533333333334,2266,3798,3313,1,2,2,1_2_2
14074,2010-03-26,623,1,219.4,5075,3795,3314,2,2,2,2_2_2
15096,2011-10-28,42,1,219.39000000000001,1796,3791,3316,1,2,2,1_2_2
16887,2011-11-04,35,3,219.39000000000001,1635,3784,3315,1,2,2,1_2_2
18252,2011-10-20,50,7,219.09857142857143,1962,3769,3317,1,2,2,1_2_2
16157,2011-11-24,15,3,218.89666666666668,863,3757,3318,1,2,2,1_2_2
16931,2011-12-04,5,23,218.79217391304348,406,3744,3319,1,2,2,1_2_2
15790,2011-11-29,10,1,218.75,665,3735,3320,1,2,2,1_2_2
17070,2011-08-17,114,2,218.71,2784,3734,3321,2,2,2,2_2_2
16513,2011-12-05,4,4,218.6475,350,3731,3322,1,2,2,1_2_2
16657,2011-11-30,9,4,218.60750000000002,607,3725,3323,1,2,2,1_2_2
14735,2011-12-06,3,56,218.5742857142857,268,3724,3324,1,2,2,1_2_2
14522,2011-11-15,24,8,218.5525,1288,3723,3325,1,2,2,1_2_2
14558,2010-02-23,654,3,218.5,5161,3716,3326,2,2,2,2_2_2
16805,2011-06-19,173,5,218.268,3104,3713,3327,2,2,2,2_2_2
13173,2011-12-05,4,11,218.16545454545457,351,3711,3328,1,2,2,1_2_2
16117,2011-06-03,189,3,218.13333333333333,3195,3709,3329,2,2,2,2_2_2
16348,2011-11-07,32,8,218.0525,1569,3707,3330,1,2,2,1_2_2
16166,2010-10-07,428,2,217.91500000000002,4417,3705,3331,2,2,2,2_2_2
17398,2011-08-17,114,3,217.79333333333335,2785,3696,3332,2,2,2,2_2_2
16035,2010-05-28,560,1,217.73,4888,3694,3333,2,2,2,2_2_2
13820,2010-10-17,418,3,217.58333333333334,4333,3691,3334,2,2,2,2_2_2
16188,2011-10-26,44,5,217.532,1843,3685,3335,1,2,2,1_2_2
13200,2011-11-20,19,4,217.5225,1086,3682,3336,1,2,2,1_2_2
15587,2011-10-20,50,7,217.44,1963,3674,3337,1,2,2,1_2_2
14064,2011-11-10,29,15,217.34933333333333,1448,3649,3338,1,2,2,1_2_2
18061,2011-11-18,21,28,217.27892857142857,1132,3648,3339,1,2,2,1_2_2
14584,2011-06-23,169,8,217.27,3076,3640,3340,2,2,2,2_2_2
13546,2011-11-27,12,5,217.248,769,3639,3341,1,2,2,1_2_2
15554,2011-03-07,277,1,217.2,3614,3617,3342,2,2,2,2_2_2
16357,2011-11-06,33,4,217.0925,1601,3615,3343,1,2,2,1_2_2
13423,2010-10-07,428,1,217.03,4418,3612,3344,2,2,2,2_2_2
17228,2011-11-24,15,13,216.92538461538462,864,3611,3345,1,2,2,1_2_2
14013,2011-08-21,110,5,216.91400000000002,2757,3607,3346,2,2,2,2_2_2
16969,2011-10-31,39,3,216.80333333333334,1738,3605,3347,1,2,2,1_2_2
